2020-05-04 23:10:14,646 | INFO  | main:c.a.d.p.DruidDataSource:928 | {dataSource-1} inited
2020-05-04 23:10:14,924 | INFO  | main:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-05-04 23:10:15,128 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Starting ProtocolHandler ["http-nio-8888"]
2020-05-04 23:10:15,160 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:204 | Tomcat started on port(s): 8888 (http) with context path '/springboot-demo'
2020-05-04 23:10:15,164 | INFO  | main:c.e.s.SpringbootApplication:61 | Started SpringbootApplication in 3.443 seconds (JVM running for 4.676)
2020-05-04 23:10:27,381 | INFO  | SpringContextShutdownHook:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-05-04 23:10:27,401 | INFO  | SpringContextShutdownHook:c.a.d.p.DruidDataSource:1823 | {dataSource-1} closed
2020-05-04 23:10:32,118 | INFO  | main:c.e.s.SpringbootApplication:55 | Starting SpringbootApplication on DESKTOP-6NP05QC with PID 1488 (D:\springboot\target\classes started by wangwei in D:\springboot)
2020-05-04 23:10:32,128 | INFO  | main:c.e.s.SpringbootApplication:651 | No active profile set, falling back to default profiles: default
2020-05-04 23:10:33,462 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:92 | Tomcat initialized with port(s): 8888 (http)
2020-05-04 23:10:33,471 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8888"]
2020-05-04 23:10:33,472 | INFO  | main:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2020-05-04 23:10:33,473 | INFO  | main:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.33]
2020-05-04 23:10:33,583 | INFO  | main:o.a.c.c.C.[.[.[/springboot-demo]:173 | Initializing Spring embedded WebApplicationContext
2020-05-04 23:10:33,583 | INFO  | main:o.s.w.c.ContextLoader:284 | Root WebApplicationContext: initialization completed in 1294 ms
2020-05-04 23:10:33,735 | INFO  | main:c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 | Init DruidDataSource
2020-05-04 23:10:34,075 | INFO  | main:c.a.d.p.DruidDataSource:928 | {dataSource-1} inited
2020-05-04 23:10:34,303 | INFO  | main:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-05-04 23:10:34,477 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Starting ProtocolHandler ["http-nio-8888"]
2020-05-04 23:10:34,508 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:204 | Tomcat started on port(s): 8888 (http) with context path '/springboot-demo'
2020-05-04 23:10:34,514 | INFO  | main:c.e.s.SpringbootApplication:61 | Started SpringbootApplication in 3.957 seconds (JVM running for 5.181)
2020-05-04 23:11:08,286 | INFO  | SpringContextShutdownHook:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-05-04 23:11:08,302 | INFO  | SpringContextShutdownHook:c.a.d.p.DruidDataSource:1823 | {dataSource-1} closed
2020-05-04 23:12:08,818 | INFO  | main:c.e.s.SpringbootApplication:55 | Starting SpringbootApplication on DESKTOP-6NP05QC with PID 13008 (D:\springboot\target\classes started by wangwei in D:\springboot)
2020-05-04 23:12:08,826 | INFO  | main:c.e.s.SpringbootApplication:651 | No active profile set, falling back to default profiles: default
2020-05-04 23:12:10,235 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:92 | Tomcat initialized with port(s): 8888 (http)
2020-05-04 23:12:10,245 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8888"]
2020-05-04 23:12:10,246 | INFO  | main:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2020-05-04 23:12:10,246 | INFO  | main:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.33]
2020-05-04 23:12:10,363 | INFO  | main:o.a.c.c.C.[.[.[/springboot-demo]:173 | Initializing Spring embedded WebApplicationContext
2020-05-04 23:12:10,363 | INFO  | main:o.s.w.c.ContextLoader:284 | Root WebApplicationContext: initialization completed in 1395 ms
2020-05-04 23:12:10,528 | INFO  | main:c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 | Init DruidDataSource
2020-05-04 23:12:10,874 | INFO  | main:c.a.d.p.DruidDataSource:928 | {dataSource-1} inited
2020-05-04 23:12:11,100 | INFO  | main:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-05-04 23:12:11,264 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Starting ProtocolHandler ["http-nio-8888"]
2020-05-04 23:12:11,288 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:204 | Tomcat started on port(s): 8888 (http) with context path '/springboot-demo'
2020-05-04 23:12:11,291 | INFO  | main:c.e.s.SpringbootApplication:61 | Started SpringbootApplication in 3.124 seconds (JVM running for 4.257)
2020-05-04 23:12:30,041 | INFO  | SpringContextShutdownHook:o.s.s.c.ThreadPoolTaskExecutor:218 | Shutting down ExecutorService 'applicationTaskExecutor'
2020-05-04 23:12:30,058 | INFO  | SpringContextShutdownHook:c.a.d.p.DruidDataSource:1823 | {dataSource-1} closed
2020-05-04 23:12:36,155 | INFO  | main:c.e.s.SpringbootApplication:55 | Starting SpringbootApplication on DESKTOP-6NP05QC with PID 5472 (D:\springboot\target\classes started by wangwei in D:\springboot)
2020-05-04 23:12:36,161 | INFO  | main:c.e.s.SpringbootApplication:651 | No active profile set, falling back to default profiles: default
2020-05-04 23:12:37,300 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:92 | Tomcat initialized with port(s): 8888 (http)
2020-05-04 23:12:37,308 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Initializing ProtocolHandler ["http-nio-8888"]
2020-05-04 23:12:37,309 | INFO  | main:o.a.c.c.StandardService:173 | Starting service [Tomcat]
2020-05-04 23:12:37,309 | INFO  | main:o.a.c.c.StandardEngine:173 | Starting Servlet engine: [Apache Tomcat/9.0.33]
2020-05-04 23:12:37,409 | INFO  | main:o.a.c.c.C.[.[.[/springboot-demo]:173 | Initializing Spring embedded WebApplicationContext
2020-05-04 23:12:37,409 | INFO  | main:o.s.w.c.ContextLoader:284 | Root WebApplicationContext: initialization completed in 1124 ms
2020-05-04 23:12:37,542 | INFO  | main:c.a.d.s.b.a.DruidDataSourceAutoConfigure:56 | Init DruidDataSource
2020-05-04 23:12:37,834 | INFO  | main:c.a.d.p.DruidDataSource:928 | {dataSource-1} inited
2020-05-04 23:12:38,020 | INFO  | main:o.s.s.c.ThreadPoolTaskExecutor:181 | Initializing ExecutorService 'applicationTaskExecutor'
2020-05-04 23:12:38,161 | INFO  | main:o.a.c.h.Http11NioProtocol:173 | Starting ProtocolHandler ["http-nio-8888"]
2020-05-04 23:12:38,182 | INFO  | main:o.s.b.w.e.t.TomcatWebServer:204 | Tomcat started on port(s): 8888 (http) with context path '/springboot-demo'
2020-05-04 23:12:38,185 | INFO  | main:c.e.s.SpringbootApplication:61 | Started SpringbootApplication in 2.674 seconds (JVM running for 3.786)
2020-05-04 23:12:49,586 | INFO  | http-nio-8888-exec-1:o.a.c.c.C.[.[.[/springboot-demo]:173 | Initializing Spring DispatcherServlet 'dispatcherServlet'
